# Source: Wesley C. Mitchell, "A History of the Greenbacks" (1903)
# Appendix B, Table 2: "Relative Prices of Various Commodities at Wholesale"
# Pages 435-448. Relative prices (index, 1860 average = 100).
#
# Quarterly, January/April/July/October, 1860-1865. 122 series, 2,928 cells, of
# which 36 are printed "...." and left blank.
#
# Mitchell lays the table out in blocks of six columns across fourteen pages, each
# block covering part of the date range; they share one date index and are merged
# here. Column names are commodity plus grade or description, as printed.
#
# TWO COLUMNS ARE NOT QUOTED IN THE HEADING MONTHS. Mitchell prints a month against
# each figure for fish_cod and meat_beef_loins: they are quoted in February, May,
# August and November rather than January, April, July and October. The values sit on
# the row of the quarter they belong to, as in the source, but they are one month
# later than every other column.
#
# Re-transcribed 17 September 2026 from the page images, replacing a version in which
# 35 of the 72 cells on page 446 were wrong. See FINDINGS_TRANSCRIPTION.md.
#
# DERIVED from ../mitchell_appendix_b_table2_wholesale_prices.csv by analysis/03_build_tidy.py. Do not edit.
date,commodity,relative_price
1862-07,vegetables_fresh_potatoes_white_2,106.3
1862-07,window_glass_american_10x14_firsts,100.0
1862-07,window_glass_american_10x14_thirds,159.3
1862-07,window_glass_french_10x14_firsts,96.1
1862-07,window_glass_french_10x14_thirds,156.3
1862-07,wood_screws_1_inch_no_10_flat_head_iron,116.7
1862-07,zinc_imported_sheet,103.6
1862-10,alcohol,122.2
1862-10,alum,133.3
1862-10,beans,153.3
1862-10,bichromate_of_potash,95.2
1862-10,blue_vitriol,100.0
1862-10,bread_boston_crackers_1,100.0
1862-10,bread_boston_crackers_2,147.1
1862-10,bread_boston_crackers_extra_grade,120.8
1862-10,brick,94.3
1862-10,brimstone,106.7
1862-10,butter,90.5
1862-10,butts_loose_joint_cast_3x3_inch,133.3
1862-10,calico,179.0
1862-10,candles,88.9
1862-10,carpets_brussels,115.4
1862-10,carpets_ingrain,123.4
1862-10,carpets_wilton,116.2
1862-10,castor_oil,145.7
1862-10,cement_rosendale,90.0
1862-10,cheese,80.0
1862-10,chestnut_lumber_in_the_log,133.3
1862-10,coal_anthracite_chestnut,85.7
1862-10,coal_anthracite_egg,94.7
1862-10,coal_anthracite_grate,86.5
1862-10,coal_anthracite_stove,94.9
1862-10,coal_bituminous,180.0
1862-10,coffee_rio_fair,195.7
1862-10,copper_ingot,119.1
1862-10,copper_sheet,103.4
1862-10,copperas,150.0
1862-10,cotton_upland_middling,509.1
1862-10,denims,210.3
1862-10,drillings_30_inch_pepperell,292.0
1862-10,eggs,83.2
1862-10,fish_cod,125.0
1862-10,flax_seed,116.6
1862-10,flour_rye,106.3
1862-10,fruit_apples_dried,71.0
1862-10,fruit_currants_zante,179.2
1862-10,fruit_raisins,154.3
1862-10,furniture_chairs_bed_room,80.0
1862-10,furniture_chairs_kitchen,100.0
1862-10,furniture_tables_kitchen,100.0
1862-10,hemlock_lumber_in_the_log,191.7
1862-10,iron_wire,100.0
1862-10,jute,148.0
1862-10,lard,73.8
1862-10,lead_drop_shot,148.9
1862-10,lead_pig,123.4
1862-10,lead_pipe,145.8
1862-10,leather_harness,102.9
1862-10,lime_rockland,116.7
1862-10,linseed_oil,150.9
1862-10,matches,100.0
1862-10,meal_corn_yellow_kiln_dried,94.0
1862-10,meat_beef_loins,83.3
1862-10,meat_beef_ribs,86.7
1862-10,meat_beef_salt_mess,113.0
1862-10,meat_mutton,100.0
1862-10,meat_pork_salt_mess,71.2
1862-10,mercury,109.1
1862-10,molasses_new_orleans_prime,90.6
1862-10,molasses_porto_rico_best,131.6
1862-10,muriatic_acid,116.7
1862-10,opium,125.2
1862-10,oxide_of_zinc,100.0
1862-10,pails_wooden_2_hoops_1,121.4
1862-10,pails_wooden_2_hoops_2,119.3
1862-10,pails_wooden_3_hoops,118.8
1862-10,pine_boards_1_inch,109.6
1862-10,pine_lumber_in_the_log,193.8
1862-10,powder_rifle,130.0
1862-10,print_cloths_28_inch_64x64_metacomet,251.1
1862-10,print_cloths_28_inch_7_yds_to_lb_standard,220.0
1862-10,putty,133.3
1862-10,quicksilver,129.2
1862-10,quinine,259.1
1862-10,rope_manilla,145.4
1862-10,rope_tarred_american,129.7
1862-10,rubber_para,121.8
1862-10,salt_ashtons,105.1
1862-10,salt_ashtons_liverpool_fine,106.5
1862-10,salt_turks_island,155.0
1862-10,sheetings_brown_4_4_atlantic_a,296.9
1862-10,ship_biscuit,100.0
1862-10,shirtings_bleached_4_4_ny_mills,167.5
1862-10,shovels,98.7
1862-10,silk_raw_italian,80.6
1862-10,soap_castile,164.7
1862-10,soda_ash,115.8
1862-10,spelter_imported,83.3
1862-10,spices_nutmegs,161.7
1862-10,spices_pepper_whole_sumatra,238.8
1862-10,spruce_boards,97.9
1862-10,starch_corn,100.0
1862-10,starch_ontario,110.0
1862-10,starch_pearl,100.0
1862-10,starch_pure,100.0
1862-10,starch_refined,100.0
1862-10,starch_silver_gloss,100.0
1862-10,sugar_fair_refining,120.7
1862-10,sugar_havana_brown,118.8
1862-10,sugar_of_lead_brown,126.7
1862-10,sugar_of_lead_white,139.1
1862-10,sugar_refined_crushed_and_granulated,128.8
1862-10,sulphuric_acid,127.3
1862-10,tallow_prime_city_in_hhds,109.8
1862-10,tickings,211.8
1862-10,tin_plates_ic_coke,122.8
1862-10,tubs_wooden_1,120.0
1862-10,tubs_wooden_2,112.5
1862-10,tubs_wooden_3,105.2
1862-10,tubs_wooden_4,104.4
1862-10,turpentine,562.5
1862-10,vegetables_fresh_potatoes_white_1,128.6
1862-10,vegetables_fresh_potatoes_white_2,106.3
1862-10,window_glass_american_10x14_firsts,100.0
1862-10,window_glass_american_10x14_thirds,159.3
1862-10,window_glass_french_10x14_firsts,96.1
1862-10,window_glass_french_10x14_thirds,146.6
1862-10,wood_screws_1_inch_no_10_flat_head_iron,116.7
1862-10,zinc_imported_sheet,128.6
1863-01,alcohol,142.6
1863-01,alum,155.6
1863-01,beans,145.9
1863-01,bichromate_of_potash,104.8
1863-01,blue_vitriol,121.1
1863-01,bread_boston_crackers_1,107.1
1863-01,bread_boston_crackers_2,164.7
1863-01,bread_boston_crackers_extra_grade,141.7
1863-01,brick,137.1
1863-01,brimstone,111.1
1863-01,butter,116.7
1863-01,butts_loose_joint_cast_3x3_inch,133.3
1863-01,calico,210.5
1863-01,candles,96.3
1863-01,carpets_brussels,134.6
1863-01,carpets_ingrain,149.5
1863-01,carpets_wilton,132.4
1863-01,castor_oil,190.5
1863-01,cement_rosendale,90.0
1863-01,cheese,110.0
1863-01,chestnut_lumber_in_the_log,133.3
1863-01,coal_anthracite_chestnut,92.1
1863-01,coal_anthracite_egg,98.7
1863-01,coal_anthracite_grate,102.7
1863-01,coal_anthracite_stove,100.0
1863-01,coal_bituminous,160.0
1863-01,coffee_rio_fair,243.5
1863-01,copper_ingot,131.9
1863-01,copper_sheet,128.8
1863-01,copperas,200.0
1863-01,cotton_upland_middling,613.6
1863-01,denims,258.6
1863-01,drillings_30_inch_pepperell,308.8
1863-01,eggs,114.7
1863-01,fish_cod,150.0
1863-01,flax_seed,171.8
1863-01,flour_rye,118.8
1863-01,fruit_apples_dried,83.9
1863-01,fruit_currants_zante,175.0
1863-01,fruit_raisins,152.2
1863-01,furniture_chairs_bed_room,85.0
1863-01,furniture_chairs_kitchen,100.0
1863-01,furniture_tables_kitchen,100.0
1863-01,hemlock_lumber_in_the_log,200.0
1863-01,iron_wire,105.8
1863-01,jute,205.7
1863-01,lard,88.1
1863-01,lead_drop_shot,170.2
1863-01,lead_pig,138.5
1863-01,lead_pipe,166.7
1863-01,leather_harness,108.6
1863-01,lime_rockland,141.7
1863-01,linseed_oil,219.3
1863-01,matches,100.0
1863-01,meal_corn_yellow_kiln_dried,108.4
1863-01,meat_beef_loins,94.4
1863-01,meat_beef_ribs,93.3
1863-01,meat_beef_salt_mess,108.7
1863-01,meat_mutton,100.0
1863-01,meat_pork_salt_mess,86.4
1863-01,mercury,127.3
1863-01,molasses_new_orleans_prime,105.7
1863-01,molasses_porto_rico_best,126.3
1863-01,muriatic_acid,100.0
1863-01,opium,146.1
1863-01,oxide_of_zinc,100.0
1863-01,pails_wooden_2_hoops_1,121.4
1863-01,pails_wooden_2_hoops_2,122.2
1863-01,pails_wooden_3_hoops,125.0
1863-01,pine_boards_1_inch,109.6
1863-01,pine_lumber_in_the_log,200.0
1863-01,powder_rifle,130.0
1863-01,print_cloths_28_inch_64x64_metacomet,279.1
1863-01,print_cloths_28_inch_7_yds_to_lb_standard,253.3
1863-01,putty,150.0
1863-01,quicksilver,139.5
1863-01,quinine,254.5
1863-01,rope_manilla,151.5
1863-01,rope_tarred_american,143.2
1863-01,rubber_para,159.1
1863-01,salt_ashtons,110.3
1863-01,salt_ashtons_liverpool_fine,111.7
1863-01,salt_turks_island,150.0
1863-01,sheetings_brown_4_4_atlantic_a,356.3
1863-01,ship_biscuit,125.0
1863-01,shirtings_bleached_4_4_ny_mills,209.7
1863-01,shovels,102.6
1863-01,silk_raw_italian,75.0
1863-01,soap_castile,170.6
1863-01,soda_ash,126.3
1863-01,spelter_imported,142.9
1863-01,spices_nutmegs,190.5
1863-01,spices_pepper_whole_sumatra,274.6
1863-01,spruce_boards,97.9
1863-01,starch_corn,111.8
1863-01,starch_ontario,130.0
1863-01,starch_pearl,116.7
1863-01,starch_pure,115.4
1863-01,starch_refined,114.3
1863-01,starch_silver_gloss,112.9
1863-01,sugar_fair_refining,131.0
1863-01,sugar_havana_brown,121.1
1863-01,sugar_of_lead_brown,166.7
1863-01,sugar_of_lead_white,156.5
1863-01,sugar_refined_crushed_and_granulated,132.5
1863-01,sulphuric_acid,109.1
1863-01,tallow_prime_city_in_hhds,101.2
1863-01,tickings,266.2
1863-01,tin_plates_ic_coke,129.8
1863-01,tubs_wooden_1,140.0
1863-01,tubs_wooden_2,137.5
1863-01,tubs_wooden_3,124.1
1863-01,tubs_wooden_4,124.4
1863-01,turpentine,625.0
1863-01,vegetables_fresh_potatoes_white_1,121.4
1863-01,vegetables_fresh_potatoes_white_2,112.5
1863-01,window_glass_american_10x14_firsts,133.3
1863-01,window_glass_american_10x14_thirds,159.3
1863-01,window_glass_french_10x14_firsts,115.3
1863-01,window_glass_french_10x14_thirds,140.7
1863-01,wood_screws_1_inch_no_10_flat_head_iron,135.0
1863-01,zinc_imported_sheet,146.4
1863-04,alcohol,174.1
1863-04,alum,166.7
1863-04,beans,153.3
1863-04,bichromate_of_potash,114.3
1863-04,blue_vitriol,157.9
1863-04,bread_boston_crackers_1,107.1
1863-04,bread_boston_crackers_2,152.9
1863-04,bread_boston_crackers_extra_grade,133.3
1863-04,brick,140.0
1863-04,brimstone,122.2
1863-04,butter,119.1
1863-04,butts_loose_joint_cast_3x3_inch,133.3
1863-04,candles,100.0
1863-04,carpets_brussels,165.4
1863-04,carpets_ingrain,174.5
1863-04,carpets_wilton,151.4
1863-04,castor_oil,214.3
1863-04,cement_rosendale,120.0
1863-04,cheese,145.0
1863-04,chestnut_lumber_in_the_log,133.3
1863-04,coal_anthracite_chestnut,187.3
1863-04,coal_anthracite_egg,155.3
1863-04,coal_anthracite_grate,159.5
1863-04,coal_anthracite_stove,151.3
1863-04,coal_bituminous,150.0
1863-04,coffee_rio_fair,269.6
1863-04,copper_ingot,129.8
1863-04,copper_sheet,144.1
1863-04,copperas,200.0
1863-04,cotton_upland_middling,663.6
1863-04,drillings_30_inch_pepperell,393.0
1863-04,eggs,134.8
1863-04,fish_cod,125.0
1863-04,flax_seed,245.4
1863-04,flour_rye,112.5
1863-04,fruit_apples_dried,87.1
1863-04,fruit_currants_zante,233.3
1863-04,fruit_raisins,173.9
1863-04,furniture_chairs_bed_room,105.0
1863-04,furniture_chairs_kitchen,100.0
1863-04,furniture_tables_kitchen,112.5
1863-04,hemlock_lumber_in_the_log,200.0
1863-04,iron_wire,232.7
1863-04,jute,257.1
1863-04,lard,100.0
1863-04,lead_drop_shot,204.3
1863-04,lead_pig,155.8
1863-04,lead_pipe,166.7
1863-04,leather_harness,128.6
1863-04,lime_rockland,141.7
1863-04,linseed_oil,298.2
1863-04,matches,100.0
1863-04,meal_corn_yellow_kiln_dried,112.0
1863-04,meat_beef_loins,100.0
1863-04,meat_beef_ribs,100.0
1863-04,meat_beef_salt_mess,113.0
1863-04,meat_mutton,125.0
1863-04,meat_pork_salt_mess,98.5
1863-04,mercury,127.3
1863-04,molasses_new_orleans_prime,105.7
1863-04,molasses_porto_rico_best,118.4
1863-04,muriatic_acid,100.0
1863-04,opium,173.9
1863-04,oxide_of_zinc,144.4
1863-04,pails_wooden_2_hoops_1,150.0
1863-04,pails_wooden_2_hoops_2,151.9
1863-04,pails_wooden_3_hoops,146.9
1863-04,pine_boards_1_inch,132.0
1863-04,pine_lumber_in_the_log,200.0
1863-04,powder_rifle,135.0
1863-04,print_cloths_28_inch_64x64_metacomet,297.7
1863-04,print_cloths_28_inch_7_yds_to_lb_standard,257.8
1863-04,putty,150.0
1863-04,quicksilver,164.1
1863-04,quinine,286.4
1863-04,rope_manilla,218.2
1863-04,rope_tarred_american,164.9
1863-04,rubber_para,154.5
1863-04,salt_ashtons,143.6
1863-04,salt_ashtons_liverpool_fine,145.5
1863-04,salt_turks_island,185.0
1863-04,sheetings_brown_4_4_atlantic_a,445.4
1863-04,ship_biscuit,125.0
1863-04,shirtings_bleached_4_4_ny_mills,209.7
1863-04,silk_raw_italian,72.2
1863-04,soap_castile,202.9
1863-04,soda_ash,142.1
1863-04,spelter_imported,161.9
1863-04,spices_nutmegs,208.3
1863-04,spices_pepper_whole_sumatra,322.4
1863-04,spruce_boards,97.9
1863-04,starch_corn,117.6
1863-04,starch_ontario,140.0
1863-04,starch_pearl,125.0
1863-04,starch_pure,123.1
1863-04,starch_refined,121.4
1863-04,starch_silver_gloss,119.4
1863-04,sugar_fair_refining,134.5
1863-04,sugar_havana_brown,126.6
1863-04,sugar_of_lead_brown,200.0
1863-04,sugar_of_lead_white,226.1
1863-04,sugar_refined_crushed_and_granulated,145.0
1863-04,sulphuric_acid,109.1
1863-04,tallow_prime_city_in_hhds,112.2
1863-04,tin_plates_ic_coke,154.4
1863-04,tubs_wooden_1,148.0
1863-04,tubs_wooden_2,142.5
1863-04,tubs_wooden_3,127.7
1863-04,tubs_wooden_4,126.7
1863-04,turpentine,675.0
1863-04,vegetables_fresh_potatoes_white_1,107.1
1863-04,vegetables_fresh_potatoes_white_2,131.3
1863-04,window_glass_american_10x14_firsts,133.3
1863-04,window_glass_american_10x14_thirds,171.5
1863-04,window_glass_french_10x14_firsts,140.6
1863-04,window_glass_french_10x14_thirds,156.3
1863-04,wood_screws_1_inch_no_10_flat_head_iron,158.3
1863-04,zinc_imported_sheet,178.6
1863-07,alcohol,161.1
1863-07,alum,166.7
1863-07,beans,180.0
1863-07,bichromate_of_potash,114.3
1863-07,blue_vitriol,134.2
1863-07,bread_boston_crackers_1,107.1
1863-07,bread_boston_crackers_2,147.1
1863-07,bread_boston_crackers_extra_grade,133.3
1863-07,brick,137.1
1863-07,brimstone,111.1
1863-07,butter,92.9
1863-07,butts_loose_joint_cast_3x3_inch,140.4
1863-07,candles,100.0
1863-07,carpets_brussels,153.8
1863-07,carpets_ingrain,166.0
1863-07,carpets_wilton,151.4
1863-07,castor_oil,190.5
1863-07,cement_rosendale,120.0
1863-07,cheese,105.0
1863-07,chestnut_lumber_in_the_log,133.3
1863-07,coal_anthracite_chestnut,190.5
1863-07,coal_anthracite_egg,168.4
1863-07,coal_anthracite_grate,168.9
1863-07,coal_anthracite_stove,166.7
1863-07,coal_bituminous,150.0
1863-07,coffee_rio_fair,252.2
1863-07,copper_ingot,129.8
1863-07,copper_sheet,135.6
1863-07,copperas,175.0
1863-07,cotton_upland_middling,627.3
1863-07,drillings_30_inch_pepperell,308.8
1863-07,eggs,111.8
1863-07,fish_cod,150.0
1863-07,flax_seed,147.3
1863-07,flour_rye,106.3
1863-07,fruit_apples_dried,90.3
1863-07,fruit_currants_zante,250.0
1863-07,fruit_raisins,184.8
1863-07,furniture_chairs_bed_room,105.0
1863-07,furniture_chairs_kitchen,100.0
1863-07,furniture_tables_kitchen,112.5
1863-07,hemlock_lumber_in_the_log,200.0
1863-07,iron_wire,169.2
1863-07,jute,194.3
1863-07,lard,89.3
1863-07,lead_drop_shot,204.3
1863-07,lead_pig,145.0
1863-07,lead_pipe,200.0
1863-07,leather_harness,128.6
1863-07,lime_rockland,166.7
1863-07,linseed_oil,210.5
1863-07,matches,100.0
1863-07,meal_corn_yellow_kiln_dried,106.0
1863-07,meat_beef_loins,100.0
1863-07,meat_beef_ribs,100.0
1863-07,meat_beef_salt_mess,100.0
1863-07,meat_mutton,120.0
1863-07,meat_pork_salt_mess,84.8
1863-07,mercury,127.3
1863-07,molasses_new_orleans_prime,94.3
1863-07,molasses_porto_rico_best,139.5
1863-07,muriatic_acid,100.0
1863-07,opium,147.8
1863-07,oxide_of_zinc,144.4
1863-07,pails_wooden_2_hoops_1,139.3
1863-07,pails_wooden_2_hoops_2,138.5
1863-07,pails_wooden_3_hoops,137.5
1863-07,pine_boards_1_inch,132.0
1863-07,pine_lumber_in_the_log,200.0
1863-07,powder_rifle,135.0
1863-07,print_cloths_28_inch_64x64_metacomet,260.2
1863-07,print_cloths_28_inch_7_yds_to_lb_standard,257.8
1863-07,putty,150.0
1863-07,quicksilver,164.1
1863-07,quinine,263.6
1863-07,rope_manilla,172.7
1863-07,rope_tarred_american,162.2
1863-07,rubber_para,131.8
1863-07,salt_ashtons,138.5
1863-07,salt_ashtons_liverpool_fine,140.2
1863-07,salt_turks_island,210.0
1863-07,sheetings_brown_4_4_atlantic_a,415.6
1863-07,ship_biscuit,125.0
1863-07,shirtings_bleached_4_4_ny_mills,232.3
1863-07,silk_raw_italian,66.7
1863-07,soap_castile,200.0
1863-07,soda_ash,142.1
1863-07,spelter_imported,147.6
1863-07,spices_nutmegs,190.5
1863-07,spices_pepper_whole_sumatra,316.4
1863-07,spruce_boards,131.3
1863-07,starch_corn,111.8
1863-07,starch_ontario,130.0
1863-07,starch_pearl,116.7
1863-07,starch_pure,115.4
1863-07,starch_refined,114.3
1863-07,starch_silver_gloss,112.9
1863-07,sugar_fair_refining,141.4
1863-07,sugar_havana_brown,134.4
1863-07,sugar_of_lead_brown,200.0
1863-07,sugar_of_lead_white,173.9
1863-07,sugar_refined_crushed_and_granulated,147.5
1863-07,sulphuric_acid,109.1
1863-07,tallow_prime_city_in_hhds,109.8
1863-07,tin_plates_ic_coke,136.8
1863-07,tubs_wooden_1,148.0
1863-07,tubs_wooden_2,142.5
1863-07,tubs_wooden_3,131.0
1863-07,tubs_wooden_4,128.9
1863-07,turpentine,895.0
1863-07,vegetables_fresh_potatoes_white_1,128.6
1863-07,vegetables_fresh_potatoes_white_2,131.3
1863-07,window_glass_american_10x14_firsts,153.1
1863-07,window_glass_american_10x14_thirds,159.3
1863-07,window_glass_french_10x14_firsts,132.8
1863-07,window_glass_french_10x14_thirds,156.3
1863-07,wood_screws_1_inch_no_10_flat_head_iron,158.3
1863-07,zinc_imported_sheet,164.3
1863-10,alcohol,192.6
1863-10,alum,133.3
1863-10,beans,129.9
1863-10,bichromate_of_potash,107.1
1863-10,blue_vitriol,142.1
1863-10,bread_boston_crackers_1,107.1
1863-10,bread_boston_crackers_2,147.1
1863-10,bread_boston_crackers_extra_grade,129.2
1863-10,brick,148.6
1863-10,brimstone,116.7
1863-10,butter,114.3
1863-10,butts_loose_joint_cast_3x3_inch,140.4
1863-10,candles,100.0
1863-10,carpets_brussels,146.2
1863-10,carpets_ingrain,154.9
1863-10,carpets_wilton,143.2
1863-10,castor_oil,176.2
1863-10,cement_rosendale,120.0
1863-10,cheese,120.0
1863-10,chestnut_lumber_in_the_log,133.3
1863-10,coal_anthracite_chestnut,190.5
1863-10,coal_anthracite_egg,203.9
1863-10,coal_anthracite_grate,196.0
1863-10,coal_anthracite_stove,201.3
1863-10,coal_bituminous,160.0
1863-10,coffee_rio_fair,265.2
1863-10,copper_ingot,138.3
1863-10,copper_sheet,128.8
1863-10,copperas,150.0
1863-10,cotton_upland_middling,768.2
1863-10,drillings_30_inch_pepperell,404.3
1863-10,eggs,114.7
1863-10,fish_cod,150.0
1863-10,flax_seed,147.3
1863-10,flour_rye,125.0
1863-10,fruit_apples_dried,83.9
1863-10,fruit_currants_zante,241.7
1863-10,fruit_raisins,180.4
1863-10,furniture_chairs_bed_room,110.0
1863-10,furniture_chairs_kitchen,111.1
1863-10,furniture_tables_kitchen,112.5
1863-10,hemlock_lumber_in_the_log,200.0
1863-10,iron_wire,137.5
1863-10,jute,182.8
1863-10,lard,102.4
1863-10,lead_drop_shot,187.2
1863-10,lead_pig,147.2
1863-10,lead_pipe,183.3
1863-10,leather_harness,131.4
1863-10,lime_rockland,191.7
1863-10,linseed_oil,236.8
1863-10,matches,100.0
1863-10,meal_corn_yellow_kiln_dried,115.7
1863-10,meat_beef_loins,100.0
1863-10,meat_beef_ribs,100.0
1863-10,meat_beef_salt_mess,104.3
1863-10,meat_mutton,125.0
1863-10,meat_pork_salt_mess,86.4
1863-10,mercury,141.8
1863-10,molasses_new_orleans_prime,113.2
1863-10,molasses_porto_rico_best,164.5
1863-10,muriatic_acid,100.0
1863-10,opium,169.6
1863-10,oxide_of_zinc,138.9
1863-10,pails_wooden_2_hoops_1,139.3
1863-10,pails_wooden_2_hoops_2,138.5
1863-10,pails_wooden_3_hoops,140.6
1863-10,pine_boards_1_inch,148.0
1863-10,pine_lumber_in_the_log,200.0
1863-10,powder_rifle,147.0
1863-10,print_cloths_28_inch_64x64_metacomet,295.3
1863-10,print_cloths_28_inch_7_yds_to_lb_standard,280.0
1863-10,putty,150.0
1863-10,quicksilver,160.0
1863-10,quinine,227.3
1863-10,rope_manilla,184.8
1863-10,rope_tarred_american,154.1
1863-10,rubber_para,136.4
1863-10,salt_ashtons,130.8
1863-10,salt_ashtons_liverpool_fine,132.5
1863-10,salt_turks_island,220.0
1863-10,sheetings_brown_4_4_atlantic_a,445.4
1863-10,ship_biscuit,125.0
1863-10,shirtings_bleached_4_4_ny_mills,237.1
1863-10,shovels,122.8
1863-10,silk_raw_italian,66.7
1863-10,soap_castile,194.0
1863-10,soda_ash,142.1
1863-10,spelter_imported,161.9
1863-10,spices_nutmegs,184.5
1863-10,spices_pepper_whole_sumatra,304.5
1863-10,spruce_boards,127.1
1863-10,starch_corn,111.8
1863-10,starch_ontario,130.0
1863-10,starch_pearl,116.7
1863-10,starch_pure,115.4
1863-10,starch_refined,114.3
1863-10,starch_silver_gloss,112.9
1863-10,sugar_fair_refining,158.6
1863-10,sugar_havana_brown,145.3
1863-10,sugar_of_lead_brown,120.0
1863-10,sugar_of_lead_white,139.0
1863-10,sugar_refined_crushed_and_granulated,146.3
1863-10,sulphuric_acid,109.1
1863-10,tallow_prime_city_in_hhds,109.8
1863-10,tin_plates_ic_coke,136.8
1863-10,tubs_wooden_1,152.0
1863-10,tubs_wooden_2,150.0
1863-10,tubs_wooden_3,131.0
1863-10,tubs_wooden_4,128.9
1863-10,turpentine,687.5
1863-10,vegetables_fresh_potatoes_white_1,142.9
1863-10,vegetables_fresh_potatoes_white_2,125.0
1863-10,window_glass_american_10x14_firsts,131.3
1863-10,window_glass_american_10x14_thirds,159.3
1863-10,window_glass_french_10x14_firsts,117.2
1863-10,window_glass_french_10x14_thirds,156.3
1863-10,wood_screws_1_inch_no_10_flat_head_iron,118.8
1863-10,zinc_imported_sheet,157.1
1864-01,alcohol,342.6
1864-01,alum,161.1
1864-01,beans,160.5
1864-01,bichromate_of_potash,114.3
1864-01,blue_vitriol,142.1
1864-01,bread_boston_crackers_1,185.7
1864-01,bread_boston_crackers_2,152.9
1864-01,bread_boston_crackers_extra_grade,133.3
1864-01,brick,205.7
1864-01,brimstone,127.8
1864-01,butter,145.2
1864-01,butts_loose_joint_cast_3x3_inch,178.9
1864-01,calico,252.6
1864-01,candles,100.0
1864-01,carpets_brussels,165.4
1864-01,carpets_ingrain,179.4
1864-01,carpets_wilton,162.2
1864-01,castor_oil,190.5
1864-01,cement_rosendale,120.0
1864-01,cheese,140.0
1864-01,chestnut_lumber_in_the_log,133.3
1864-01,coal_anthracite_chestnut,198.4
1864-01,coal_anthracite_egg,230.3
1864-01,coal_anthracite_grate,216.2
1864-01,coal_anthracite_stove,243.6
1864-01,coal_bituminous,173.0
1864-01,coffee_rio_fair,293.5
1864-01,copper_ingot,160.6
1864-01,copper_sheet,162.7
1864-01,copperas,175.0
1864-01,cotton_upland_middling,736.4
1864-01,denims,379.3
1864-01,drillings_30_inch_pepperell,449.2
1864-01,eggs,166.3
1864-01,fish_cod,200.0
1864-01,flax_seed,184.0
1864-01,flour_rye,137.5
1864-01,fruit_apples_dried,122.6
1864-01,fruit_currants_zante,239.6
1864-01,fruit_raisins,173.9
1864-01,furniture_chairs_bed_room,125.0
1864-01,furniture_chairs_kitchen,122.2
1864-01,furniture_tables_kitchen,112.5
1864-01,hemlock_lumber_in_the_log,200.0
1864-01,iron_wire,211.5
1864-01,jute,251.4
1864-01,lard,114.3
1864-01,lead_drop_shot,229.8
1864-01,lead_pig,186.1
1864-01,lead_pipe,225.0
1864-01,leather_harness,142.9
1864-01,lime_rockland,175.0
1864-01,linseed_oil,250.9
1864-01,matches,100.0
1864-01,meal_corn_yellow_kiln_dried,144.6
1864-01,meat_beef_loins,105.6
1864-01,meat_beef_ribs,106.7
1864-01,meat_beef_salt_mess,106.5
1864-01,meat_mutton,120.0
1864-01,meat_pork_salt_mess,118.2
1864-01,mercury,150.9
1864-01,molasses_new_orleans_prime,132.1
1864-01,molasses_porto_rico_best,171.1
1864-01,muriatic_acid,133.3
1864-01,opium,169.6
1864-01,oxide_of_zinc,144.4
1864-01,pails_wooden_2_hoops_1,160.7
1864-01,pails_wooden_2_hoops_2,163.0
1864-01,pails_wooden_3_hoops,156.3
1864-01,pine_boards_1_inch,148.0
1864-01,pine_lumber_in_the_log,200.0
1864-01,powder_rifle,145.0
1864-01,print_cloths_28_inch_64x64_metacomet,316.3
1864-01,print_cloths_28_inch_7_yds_to_lb_standard,302.2
1864-01,putty,166.7
1864-01,quicksilver,184.6
1864-01,quinine,231.8
1864-01,rope_manilla,197.0
1864-01,rope_tarred_american,164.9
1864-01,rubber_para,145.5
1864-01,salt_ashtons,143.6
1864-01,salt_ashtons_liverpool_fine,145.5
1864-01,salt_turks_island,240.0
1864-01,sheetings_brown_4_4_atlantic_a,504.6
1864-01,ship_biscuit,193.8
1864-01,shirtings_bleached_4_4_ny_mills,266.6
1864-01,shovels,135.9
1864-01,silk_raw_italian,69.4
1864-01,soap_castile,217.6
1864-01,soda_ash,152.6
1864-01,spelter_imported,176.2
1864-01,spices_nutmegs,214.3
1864-01,spices_pepper_whole_sumatra,346.3
1864-01,spruce_boards,127.1
1864-01,starch_corn,129.4
1864-01,starch_ontario,160.0
1864-01,starch_pearl,141.7
1864-01,starch_pure,138.5
1864-01,starch_refined,135.7
1864-01,starch_silver_gloss,132.3
1864-01,sugar_fair_refining,165.5
1864-01,sugar_havana_brown,160.9
1864-01,sugar_of_lead_brown,186.7
1864-01,sugar_of_lead_white,191.3
1864-01,sugar_refined_crushed_and_granulated,168.8
1864-01,sulphuric_acid,109.1
1864-01,tallow_prime_city_in_hhds,125.6
1864-01,tickings,416.2
1864-01,tin_plates_ic_coke,154.4
1864-01,tubs_wooden_1,170.0
1864-01,tubs_wooden_2,162.5
1864-01,tubs_wooden_3,148.3
1864-01,tubs_wooden_4,144.4
1864-01,turpentine,750.0
1864-01,vegetables_fresh_potatoes_white_1,128.6
1864-01,vegetables_fresh_potatoes_white_2,156.3
1864-01,window_glass_american_10x14_firsts,131.3
1864-01,window_glass_american_10x14_thirds,220.5
